node1,node2,label,score_PA,score_CN,score_JC,score_AA,score_RA,score_COMB
G_6809,D_ORPHA:2290,1,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6323,D_ORPHA:569,1,27.0,0.0,0.0,0.0,0.0,0.001833408782254206
G_11267,D_OMIM:620784,1,0.0,0.0,0.0,0.0,0.0,0.0
G_27252,D_OMIM:612438,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2260,D_ORPHA:3157,1,80.0,1.0,0.014084507042253521,0.6213349345596119,0.2,0.009687641466681142
G_79809,D_OMIM:300849,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_91147,D_OMIM:607361,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3991,D_OMIM:613307,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2773,D_OMIM:240900,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_79796,D_ORPHA:79328,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2987,D_ORPHA:662189,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_51134,D_OMIM:263800,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_23086,D_ORPHA:412189,1,0.0,0.0,0.0,0.0,0.0,0.0
G_56479,D_OMIM:182000,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_29920,D_OMIM:620086,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_26832,D_ORPHA:319547,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1292,D_OMIM:255600,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9928,D_ORPHA:488232,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_4613,D_OMIM:164280,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10216,D_ORPHA:2848,1,0.0,0.0,0.0,0.0,0.0,0.0
G_83938,D_ORPHA:352745,1,0.0,0.0,0.0,0.0,0.0,0.0
G_226,D_ORPHA:57,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6773,D_OMIM:616944,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_89891,D_OMIM:615633,1,0.0,0.0,0.0,0.0,0.0,0.0
G_22948,D_ORPHA:139578,1,0.0,0.0,0.0,0.0,0.0,0.0
G_204219,D_ORPHA:642763,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3662,D_ORPHA:272,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_50628,D_OMIM:301051,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3845,D_OMIM:609942,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9049,D_OMIM:102200,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2741,D_OMIM:616304,0,0.0,0.0,0.0,0.0,0.0,0.0
G_79042,D_OMIM:617397,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_440823,D_OMIM:245349,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_4221,D_ORPHA:314786,1,7.0,1.0,0.25,0.5138983423697507,0.14285714285714285,0.004730647351697547
G_7494,D_OMIM:617268,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2697,D_OMIM:104100,1,0.0,0.0,0.0,0.0,0.0,0.0
G_201294,D_OMIM:607834,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_10695,D_ORPHA:402003,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9075,D_OMIM:621405,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2303,D_OMIM:153400,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2908,D_OMIM:620458,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_10743,D_ORPHA:477817,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6329,D_ORPHA:482601,0,11.0,0.0,0.0,0.0,0.0,0.000746944318696158
G_79669,D_ORPHA:1517,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4088,D_ORPHA:60030,1,8.0,2.0,0.10526315789473684,1.2352458628142324,0.39285714285714285,0.009053870529560826
G_374969,D_OMIM:609820,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1071,D_OMIM:617805,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_81562,D_OMIM:618709,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_54471,D_OMIM:617099,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_26249,D_ORPHA:300525,1,0.0,0.0,0.0,0.0,0.0,0.0
G_388753,D_ORPHA:99914,0,0.0,0.0,0.0,0.0,0.0,0.0
G_4292,D_ORPHA:144,1,10.0,1.0,0.2,0.6213349345596119,0.2,0.004934359438614681
G_4758,D_OMIM:256550,1,0.0,0.0,0.0,0.0,0.0,0.0
G_338917,D_OMIM:610093,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8729,D_OMIM:614052,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6299,D_OMIM:252160,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2783,D_ORPHA:166282,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_3702,D_ORPHA:538963,1,0.0,0.0,0.0,0.0,0.0,0.0
G_54795,D_ORPHA:316,1,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_9469,D_ORPHA:263463,1,0.0,0.0,0.0,0.0,0.0,0.0
G_88,D_ORPHA:154,1,111.0,0.0,0.0,0.0,0.0,0.007537347215933959
G_55863,D_ORPHA:199337,0,0.0,0.0,0.0,0.0,0.0,0.0
G_83636,D_OMIM:619025,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_775,D_OMIM:614849,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_790,D_OMIM:614105,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7274,D_ORPHA:3339,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2737,D_OMIM:146510,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3658,D_OMIM:618451,1,0.0,0.0,0.0,0.0,0.0,0.0
G_774,D_OMIM:607196,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_274,D_ORPHA:401840,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_7454,D_ORPHA:906,1,0.0,0.0,0.0,0.0,0.0,0.0
G_54829,D_OMIM:603932,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5167,D_ORPHA:760,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_2760,D_OMIM:277440,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_64711,D_OMIM:619367,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57654,D_OMIM:614640,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1028,D_ORPHA:480682,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_10046,D_OMIM:608236,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3781,D_ORPHA:95716,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_10716,D_ORPHA:319558,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_7096,D_ORPHA:714385,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_338657,D_OMIM:314400,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2260,D_ORPHA:220386,1,208.0,11.0,0.15942028985507245,5.500907460853879,1.4904761904761905,0.06093254866405454
G_3827,D_OMIM:619363,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2122,D_OMIM:616738,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3299,D_OMIM:617595,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4535,D_ORPHA:550,1,55.0,11.0,0.2558139534883721,7.796306866807955,2.5345238095238094,0.050543232231280696
G_51300,D_ORPHA:2609,1,24.0,0.0,0.0,0.0,0.0,0.001629696695337072
G_4810,D_OMIM:615629,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_7436,D_ORPHA:217385,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1750,D_ORPHA:2440,1,0.0,0.0,0.0,0.0,0.0,0.0
G_23325,D_ORPHA:88616,1,49.0,0.0,0.0,0.0,0.0,0.0033272974196465223
G_3859,D_OMIM:122100,1,0.0,0.0,0.0,0.0,0.0,0.0
G_130951,D_OMIM:619108,1,0.0,0.0,0.0,0.0,0.0,0.0
G_80144,D_OMIM:314390,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5932,D_ORPHA:313795,1,0.0,0.0,0.0,0.0,0.0,0.0
G_54790,D_ORPHA:69737,0,9.0,0.0,0.0,0.0,0.0,0.0006111362607514021
G_7030,D_ORPHA:598603,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_57215,D_OMIM:620947,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6223,D_OMIM:172870,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2332,D_OMIM:619598,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_1776,D_OMIM:614420,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9075,D_OMIM:271510,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1297,D_ORPHA:250984,1,9.0,2.0,0.6666666666666666,1.631586747071319,0.5833333333333333,0.009121774558533203
G_51204,D_OMIM:619052,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7450,D_ORPHA:166090,1,0.0,0.0,0.0,0.0,0.0,0.0
G_348,D_OMIM:606889,1,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_4190,D_OMIM:309548,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7381,D_OMIM:615158,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10588,D_ORPHA:33543,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2244,D_OMIM:618126,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9203,D_OMIM:615026,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6496,D_ORPHA:485275,1,7.0,1.0,0.05263157894736842,1.4426950408889634,0.5,0.004730647351697547
G_79621,D_OMIM:610181,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1235,D_ORPHA:633004,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2674,D_OMIM:619887,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79576,D_OMIM:301039,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79903,D_OMIM:612095,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_10116,D_OMIM:308230,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8462,D_OMIM:609533,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6334,D_OMIM:614306,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3376,D_OMIM:617093,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5527,D_OMIM:614431,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_10667,D_OMIM:617046,1,0.0,0.0,0.0,0.0,0.0,0.0
G_65018,D_OMIM:617981,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1303,D_ORPHA:610,1,9.0,2.0,0.6666666666666666,1.072008968920998,0.30952380952380953,0.009121774558533203
G_4700,D_ORPHA:2609,1,24.0,0.0,0.0,0.0,0.0,0.001629696695337072
G_112755,D_ORPHA:380,0,0.0,0.0,0.0,0.0,0.0,0.0
G_221895,D_ORPHA:213711,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_238,D_ORPHA:626,1,32.0,1.0,0.02857142857142857,0.40242960438184466,0.08333333333333333,0.006428248076006997
G_85365,D_OMIM:266600,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_10060,D_ORPHA:130,1,72.0,5.0,0.14705882352941177,4.097216289146008,1.349206349206349,0.026165685830465725
G_1387,D_ORPHA:353277,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2512,D_OMIM:606159,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9423,D_OMIM:157600,1,4.0,2.0,0.6666666666666666,1.1352332769293625,0.34285714285714286,0.008782254413671314
G_1828,D_OMIM:148700,1,0.0,0.0,0.0,0.0,0.0,0.0
G_64094,D_OMIM:618233,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1349,D_OMIM:621343,0,0.0,0.0,0.0,0.0,0.0,0.0
G_816,D_ORPHA:247604,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1000,D_ORPHA:293910,1,33.0,0.0,0.0,0.0,0.0,0.0022408329560884743
G_1294,D_OMIM:226600,1,0.0,0.0,0.0,0.0,0.0,0.0
G_29123,D_OMIM:148050,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1414,D_ORPHA:98991,1,42.0,4.0,0.2222222222222222,2.6705957205855544,0.875,0.01987324581240348
G_6964,D_OMIM:620398,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_4704,D_OMIM:216900,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_256646,D_ORPHA:443167,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5836,D_ORPHA:439822,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5718,D_OMIM:116100,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2936,D_OMIM:618660,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4041,D_ORPHA:2783,1,0.0,0.0,0.0,0.0,0.0,0.0
G_167691,D_ORPHA:65,1,20.0,2.0,0.1,1.3426824550040934,0.45,0.009868718877229362
G_1917,D_ORPHA:695110,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_5898,D_OMIM:614485,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_27072,D_OMIM:220400,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6597,D_OMIM:614609,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7454,D_OMIM:313900,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2159,D_ORPHA:328,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4634,D_OMIM:608751,1,0.0,0.0,0.0,0.0,0.0,0.0
G_11152,D_ORPHA:477738,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_1230,D_OMIM:613287,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_79791,D_OMIM:615979,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7337,D_ORPHA:98795,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1305,D_OMIM:607594,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_4436,D_OMIM:619966,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_1725,D_OMIM:600972,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_120227,D_OMIM:613722,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2528,D_OMIM:606744,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6439,D_ORPHA:79406,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_122481,D_OMIM:225060,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4047,D_OMIM:614067,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_60509,D_ORPHA:791,1,62.0,0.0,0.0,0.0,0.0,0.004210049796287436
G_5781,D_OMIM:615966,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_10082,D_OMIM:300238,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5770,D_ORPHA:798,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_55250,D_ORPHA:619363,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_23581,D_OMIM:619433,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9179,D_OMIM:603383,0,0.0,0.0,0.0,0.0,0.0,0.0
G_92345,D_OMIM:620365,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2492,D_OMIM:613003,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_7424,D_OMIM:606545,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2161,D_ORPHA:330,1,0.0,0.0,0.0,0.0,0.0,0.0
G_142678,D_ORPHA:536467,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_90665,D_ORPHA:261629,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3257,D_ORPHA:357329,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_10274,D_OMIM:617635,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10295,D_ORPHA:308410,1,0.0,0.0,0.0,0.0,0.0,0.0
G_966,D_OMIM:616445,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5361,D_OMIM:619955,1,0.0,0.0,0.0,0.0,0.0,0.0
G_407975,D_OMIM:263200,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1816,D_OMIM:615911,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6453,D_OMIM:612076,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_51608,D_ORPHA:314597,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_90417,D_OMIM:618625,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5805,D_OMIM:261640,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55624,D_OMIM:613157,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1910,D_ORPHA:897,1,12.0,2.0,0.4,0.930930733793997,0.23376623376623376,0.009325486645450338
G_80331,D_OMIM:603896,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_50939,D_ORPHA:791,1,124.0,3.0,0.04838709677419355,1.4788841522548752,0.39444444444444443,0.02118605703924757
G_3593,D_ORPHA:3287,1,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_22929,D_OMIM:620201,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_63895,D_OMIM:619708,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3664,D_ORPHA:141291,1,16.0,2.0,0.15384615384615385,1.000258116249563,0.27142857142857146,0.00959710276133985
G_5818,D_OMIM:615889,0,0.0,0.0,0.0,0.0,0.0,0.0
G_219293,D_ORPHA:656279,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3891,D_ORPHA:69084,1,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6708,D_ORPHA:91495,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_3420,D_ORPHA:715,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1956,D_ORPHA:251579,1,36.0,10.0,0.45454545454545453,7.039712715184737,2.158359213250517,0.04499773653191462
G_57591,D_OMIM:108720,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_178,D_OMIM:615343,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_84433,D_OMIM:616452,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4576,D_OMIM:551000,1,0.0,0.0,0.0,0.0,0.0,0.0
G_215,D_ORPHA:35704,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_5621,D_OMIM:606688,1,0.0,0.0,0.0,0.0,0.0,0.0
G_727857,D_OMIM:210900,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_57167,D_ORPHA:261647,1,0.0,0.0,0.0,0.0,0.0,0.0
G_64327,D_ORPHA:93321,1,6.0,1.0,1.0,0.3789231816899512,0.07142857142857142,0.004662743322725169
G_6598,D_ORPHA:93921,1,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_57560,D_OMIM:619127,0,0.0,0.0,0.0,0.0,0.0,0.0
G_389549,D_OMIM:617004,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5157,D_OMIM:114550,1,16.0,5.0,0.17857142857142858,2.10730407073855,0.48031609195402303,0.022363060208012556
G_55180,D_OMIM:614340,1,0.0,0.0,0.0,0.0,0.0,0.0
G_81562,D_OMIM:616887,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55690,D_ORPHA:329224,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3988,D_ORPHA:293948,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_7841,D_ORPHA:53347,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_162,D_OMIM:242150,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6651,D_OMIM:619040,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_57165,D_ORPHA:568051,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2571,D_OMIM:246700,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_92949,D_ORPHA:714484,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2153,D_ORPHA:329217,1,16.0,0.0,0.0,0.0,0.0,0.0010864644635580482
G_5591,D_OMIM:610743,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_197135,D_ORPHA:488191,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_9894,D_ORPHA:488642,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10481,D_OMIM:266100,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2737,D_ORPHA:380,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3982,D_ORPHA:98994,1,13.0,0.0,0.0,0.0,0.0,0.0008827523766409141
G_3172,D_OMIM:615953,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_1154,D_OMIM:617606,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1286,D_ORPHA:88919,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2153,D_OMIM:618841,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_5498,D_OMIM:613205,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_87178,D_OMIM:608703,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6261,D_ORPHA:98905,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7547,D_OMIM:306955,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79058,D_OMIM:606243,1,0.0,0.0,0.0,0.0,0.0,0.0
G_163183,D_ORPHA:280210,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_10653,D_ORPHA:139512,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6566,D_ORPHA:165991,1,0.0,0.0,0.0,0.0,0.0,0.0
G_199720,D_ORPHA:521426,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_112802,D_OMIM:614931,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6473,D_ORPHA:314795,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7292,D_ORPHA:98960,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4175,D_OMIM:619179,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2532,D_OMIM:611862,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3659,D_OMIM:613659,1,18.0,3.0,0.1875,1.106331290089409,0.20710180623973728,0.013988229968175506
G_8443,D_ORPHA:244242,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_2992,D_OMIM:613507,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2263,D_OMIM:621488,0,18.0,0.0,0.0,0.0,0.0,0.0012222725215028042
G_30813,D_ORPHA:98973,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_6299,D_ORPHA:220407,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_55775,D_ORPHA:94124,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3590,D_ORPHA:284149,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57410,D_ORPHA:251510,0,9.0,0.0,0.0,0.0,0.0,0.0006111362607514021
G_139212,D_ORPHA:244,1,48.0,0.0,0.0,0.0,0.0,0.003259393390674144
G_7092,D_ORPHA:99103,1,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_8642,D_ORPHA:314679,1,0.0,0.0,0.0,0.0,0.0,0.0
G_442721,D_ORPHA:243343,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_311,D_ORPHA:319574,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1278,D_OMIM:166210,1,13.0,1.0,0.06666666666666667,0.3898712452512801,0.07692307692307693,0.005138071525531815
G_56623,D_OMIM:610156,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10758,D_ORPHA:168612,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_79991,D_OMIM:616489,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2260,D_ORPHA:2396,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4724,D_OMIM:252010,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3040,D_ORPHA:99103,0,54.0,0.0,0.0,0.0,0.0,0.003666817564508412
G_658,D_ORPHA:93388,1,10.0,1.0,0.3333333333333333,0.35295612386476116,0.058823529411764705,0.004934359438614681
G_10982,D_OMIM:616734,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4076,D_OMIM:608224,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_387129,D_OMIM:621336,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10891,D_OMIM:612164,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3157,D_OMIM:621433,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79991,D_OMIM:618970,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_112817,D_OMIM:250790,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_51002,D_ORPHA:2065,1,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_54,D_OMIM:607944,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2703,D_OMIM:116200,1,0.0,0.0,0.0,0.0,0.0,0.0
G_118856,D_OMIM:614563,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_51294,D_ORPHA:1525,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9851,D_OMIM:617127,1,0.0,0.0,0.0,0.0,0.0,0.0
G_11145,D_OMIM:620683,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4286,D_OMIM:619492,0,11.0,0.0,0.0,0.0,0.0,0.000746944318696158
G_29123,D_ORPHA:2332,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55788,D_OMIM:615034,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_23451,D_ORPHA:75564,1,2.0,1.0,0.16666666666666666,0.45511961331341866,0.1111111111111111,0.004391127206835657
G_84667,D_OMIM:619539,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1717,D_OMIM:619934,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_8858,D_OMIM:614024,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79583,D_ORPHA:65,0,80.0,1.0,0.027777777777777776,0.48089834696298783,0.125,0.009687641466681142
G_79717,D_OMIM:613860,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_146057,D_OMIM:618494,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6139,D_OMIM:620114,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_81615,D_OMIM:620243,1,0.0,0.0,0.0,0.0,0.0,0.0
